"","datetimeAK","ODO.Psat.mn.adj","ODO.mgL.mn","Temp.C.int"
"3216","2021-06-20 23:45:00",96.2636363636364,9.89,14.0964545454545
"3217","2021-06-21 00:00:00",96,9.88,14.0363636363636
"3218","2021-06-21 00:15:00",95.7636363636364,9.86636363636364,13.9866363636364
"3219","2021-06-21 00:30:00",95.5,9.85,13.939
"3220","2021-06-21 00:45:00",95.2818181818182,9.83272727272727,13.896
"3221","2021-06-21 01:00:00",95.1,9.82,13.8597272727273
"3222","2021-06-21 01:15:00",94.9,9.81272727272727,13.824
"3223","2021-06-21 01:30:00",94.7181818181818,9.80181818181818,13.7872727272727
"3224","2021-06-21 01:45:00",94.5181818181818,9.79,13.7482727272727
"3225","2021-06-21 02:00:00",94.4,9.79,13.697
"3226","2021-06-21 02:15:00",94.3,9.79,13.642
"3227","2021-06-21 02:30:00",94.1,9.78363636363636,13.5760909090909
"3228","2021-06-21 02:45:00",93.9181818181818,9.78,13.5108181818182
"3229","2021-06-21 03:00:00",93.8,9.78,13.4437272727273
"3230","2021-06-21 03:15:00",93.7,9.78727272727273,13.3839090909091
"3231","2021-06-21 03:30:00",93.6,9.78727272727273,13.3227272727273
"3232","2021-06-21 03:45:00",93.5,9.78727272727273,13.2720909090909
"3233","2021-06-21 04:00:00",93.4,9.78909090909091,13.225
"3234","2021-06-21 04:15:00",93.3,9.79,13.1823636363636
"3235","2021-06-21 04:30:00",93.2272727272727,9.79,13.1428181818182
"3236","2021-06-21 04:45:00",93.2,9.79,13.1
"3237","2021-06-21 05:00:00",93.1,9.79181818181818,13.0563636363636
"3238","2021-06-21 05:15:00",93.1,9.8,13.01
"3239","2021-06-21 05:30:00",93.0727272727273,9.81,12.9583636363636
"3240","2021-06-21 05:45:00",93.0818181818182,9.82,12.9056363636364
"3241","2021-06-21 06:00:00",93.0727272727273,9.83,12.8522727272727
"3242","2021-06-21 06:15:00",93.0818181818182,9.84636363636364,12.7947272727273
"3243","2021-06-21 06:30:00",93.1545454545455,9.86636363636364,12.7461818181818
"3244","2021-06-21 06:45:00",93.2363636363636,9.88454545454545,12.705
"3245","2021-06-21 07:00:00",93.2727272727273,9.89909090909091,12.6548181818182
"3246","2021-06-21 07:15:00",93.3272727272727,9.91454545454545,12.6060909090909
"3247","2021-06-21 07:30:00",93.4,9.93090909090909,12.5626363636364
"3248","2021-06-21 07:45:00",93.5,9.95,12.5258181818182
"3249","2021-06-21 08:00:00",93.6272727272727,9.97181818181818,12.4961818181818
"3250","2021-06-21 08:15:00",93.7,9.99,12.4572727272727
"3251","2021-06-21 08:30:00",93.7545454545455,10.0018181818182,12.4231818181818
"3252","2021-06-21 08:45:00",NA,NA,12.3913863636364
"3253","2021-06-21 09:00:00",NA,NA,12.3595909090909
"3254","2021-06-21 09:15:00",NA,NA,NA
"3255","2021-06-21 09:30:00",NA,NA,12.3277954545455
"3256","2021-06-21 09:45:00",95.0818181818182,10.17,12.296
"3257","2021-06-21 10:00:00",95.4363636363636,10.21,12.3065454545455
"3258","2021-06-21 10:15:00",95.9,10.25,12.3415454545455
"3259","2021-06-21 10:30:00",96.0909090909091,10.26,12.3659090909091
"3260","2021-06-21 10:45:00",96.3,10.28,12.3793636363636
"3261","2021-06-21 11:00:00",96.4818181818182,10.2990909090909,12.4014545454545
"3262","2021-06-21 11:15:00",96.5636363636364,10.3045454545455,12.4098181818182
"3263","2021-06-21 11:30:00",96.6,10.3118181818182,12.3982727272727
"3264","2021-06-21 11:45:00",96.7272727272727,10.3236363636364,12.4047272727273
"3265","2021-06-21 12:00:00",96.8,10.33,12.418
"3266","2021-06-21 12:15:00",96.9,10.3363636363636,12.4374545454545
"3267","2021-06-21 12:30:00",97.1454545454545,10.3472727272727,12.5042727272727
"3268","2021-06-21 12:45:00",97.4272727272727,10.36,12.5672727272727
"3269","2021-06-21 13:00:00",97.4,10.3509090909091,12.5861818181818
"3270","2021-06-21 13:15:00",97.7,10.37,12.645
"3271","2021-06-21 13:30:00",97.9272727272727,10.38,12.7076363636364
"3272","2021-06-21 13:45:00",98.1090909090909,10.39,12.7687272727273
"3273","2021-06-21 14:00:00",98.3363636363636,10.4,12.8260909090909
"3274","2021-06-21 14:15:00",98.5363636363636,10.4027272727273,12.8896363636364
"3275","2021-06-21 14:30:00",98.9,10.4109090909091,12.9888181818182
"3276","2021-06-21 14:45:00",99.1,10.42,13.0860909090909
"3277","2021-06-21 15:00:00",99.2181818181818,10.4136363636364,13.1577272727273
"3278","2021-06-21 15:15:00",98.8,10.38,13.094
"3279","2021-06-21 15:30:00",98.7454545454545,10.38,13.0817272727273
"3280","2021-06-21 15:45:00",98.7363636363636,10.3818181818182,13.0688181818182
"3281","2021-06-21 16:00:00",98.5636363636364,10.37,13.0456363636364
"3282","2021-06-21 16:15:00",98.4727272727273,10.3609090909091,13.032
"3283","2021-06-21 16:30:00",98.5727272727273,10.3736363636364,13.0286363636364
"3284","2021-06-21 16:45:00",98.6,10.3790909090909,13.0279090909091
"3285","2021-06-21 17:00:00",98.7,10.39,13.0253636363636
"3286","2021-06-21 17:15:00",98.7,10.3945454545455,13.005
"3287","2021-06-21 17:30:00",98.6545454545455,10.4,12.9629090909091
"3288","2021-06-21 17:45:00",98.5,10.3936363636364,12.9235454545455
"3289","2021-06-21 18:00:00",98.4,10.39,12.8924545454545
"3290","2021-06-21 18:15:00",98.3,10.39,12.8689090909091
"3291","2021-06-21 18:30:00",98.2,10.3781818181818,12.8420909090909
"3292","2021-06-21 18:45:00",98.0454545454545,10.3690909090909,12.8240909090909
"3293","2021-06-21 19:00:00",98,10.3690909090909,12.817
"3294","2021-06-21 19:15:00",98,10.3609090909091,12.815
"3295","2021-06-21 19:30:00",98,10.37,12.8112727272727
"3296","2021-06-21 19:45:00",97.9,10.36,12.7989090909091
"3297","2021-06-21 20:00:00",97.9,10.3618181818182,12.7868181818182
"3298","2021-06-21 20:15:00",97.8272727272727,10.36,12.7715454545455
"3299","2021-06-21 20:30:00",97.7818181818182,10.35,12.7616363636364
"3300","2021-06-21 20:45:00",97.7,10.35,12.7532727272727
"3301","2021-06-21 21:00:00",97.6272727272727,10.34,12.7453636363636
"3302","2021-06-21 21:15:00",97.6,10.34,12.74
"3303","2021-06-21 21:30:00",97.5,10.33,12.7290909090909
"3304","2021-06-21 21:45:00",97.4,10.32,12.7195454545455
"3305","2021-06-21 22:00:00",97.3,10.31,12.7073636363636
"3306","2021-06-21 22:15:00",97.1545454545455,10.3,12.6954545454545
"3307","2021-06-21 22:30:00",97,10.2909090909091,12.6767272727273
"3308","2021-06-21 22:45:00",96.9,10.2836363636364,12.653
"3309","2021-06-21 23:00:00",96.7,10.27,12.632
"3310","2021-06-21 23:15:00",96.5727272727273,10.26,12.612
"3311","2021-06-21 23:30:00",96.4,10.25,12.589
"3312","2021-06-21 23:45:00",96.2272727272727,10.2327272727273,12.567
"3313","2021-06-22 00:00:00",96.1,10.2227272727273,12.548
"3314","2021-06-22 00:15:00",96,10.2209090909091,12.5184545454545
"3315","2021-06-22 00:30:00",95.8363636363636,10.21,12.493
"3316","2021-06-22 00:45:00",95.7,10.2,12.4643636363636
"3317","2021-06-22 01:00:00",95.5,10.19,12.4404545454545
"3318","2021-06-22 01:15:00",95.4909090909091,10.19,12.415
"3319","2021-06-22 01:30:00",95.3,10.17,12.395
"3320","2021-06-22 01:45:00",95.2181818181818,10.1709090909091,12.3691818181818
"3321","2021-06-22 02:00:00",95.1090909090909,10.1681818181818,12.3436363636364
"3322","2021-06-22 02:15:00",95,10.1618181818182,12.313
"3323","2021-06-22 02:30:00",94.9,10.1554545454545,12.2813636363636
"3324","2021-06-22 02:45:00",94.7545454545455,10.15,12.248
"3325","2021-06-22 03:00:00",94.6,10.14,12.2152727272727
"3326","2021-06-22 03:15:00",94.6,10.1481818181818,12.1806363636364
"3327","2021-06-22 03:30:00",94.4,10.14,12.143
"3328","2021-06-22 03:45:00",94.3909090909091,10.14,12.108
"3329","2021-06-22 04:00:00",94.2,10.13,12.072
"3330","2021-06-22 04:15:00",94.2,10.1390909090909,12.0364545454545
"3331","2021-06-22 04:30:00",94.1363636363636,10.14,12
"3332","2021-06-22 04:45:00",94.0454545454545,10.14,11.967
"3333","2021-06-22 05:00:00",94,10.14,11.931
"3334","2021-06-22 05:15:00",93.9,10.14,11.8990909090909
"3335","2021-06-22 05:30:00",93.9,10.1409090909091,11.866
"3336","2021-06-22 05:45:00",93.8090909090909,10.1454545454545,11.8328181818182
"3337","2021-06-22 06:00:00",93.8,10.15,11.8001818181818
"3338","2021-06-22 06:15:00",93.8090909090909,10.16,11.7735454545455
"3339","2021-06-22 06:30:00",93.9,10.17,11.7515454545455
"3340","2021-06-22 06:45:00",94.1,10.19,11.7433636363636
"3341","2021-06-22 07:00:00",94.2,10.21,11.7364545454545
"3342","2021-06-22 07:15:00",94.3909090909091,10.23,11.734
"3343","2021-06-22 07:30:00",94.6272727272727,10.2518181818182,11.749
"3344","2021-06-22 07:45:00",94.8181818181818,10.27,11.7609090909091
"3345","2021-06-22 08:00:00",95.1,10.29,11.7856363636364
"3346","2021-06-22 08:15:00",95.2,10.3,11.7994545454545
"3347","2021-06-22 08:30:00",95.5,10.3236363636364,11.8284545454545
"3348","2021-06-22 08:45:00",95.6636363636364,10.34,11.8575454545455
"3349","2021-06-22 09:00:00",95.9090909090909,10.36,11.8901818181819
"3350","2021-06-22 09:15:00",96.1181818181818,10.3718181818182,11.9228181818182
"3351","2021-06-22 09:30:00",96.3181818181818,10.38,11.9737272727273
"3352","2021-06-22 09:45:00",96.7727272727273,10.4154545454545,12.0366363636364
"3353","2021-06-22 10:00:00",97.0636363636364,10.43,12.1001818181818
"3354","2021-06-22 10:15:00",97.4,10.45,12.1703636363636
"3355","2021-06-22 10:30:00",97.6,10.46,12.2311818181818
"3356","2021-06-22 10:45:00",97.5,10.45,12.2232727272727
"3357","2021-06-22 11:00:00",97.7636363636364,10.46,12.2944545454545
"3358","2021-06-22 11:15:00",97.7,10.4581818181818,12.2755454545455
"3359","2021-06-22 11:30:00",97.8909090909091,10.47,12.3100909090909
"3360","2021-06-22 11:45:00",98.3090909090909,10.4954545454545,12.3951818181818
"3361","2021-06-22 12:00:00",98.3727272727273,10.5018181818182,12.4307727272727
"3362","2021-06-22 12:15:00",98.6,10.51,12.4663636363636
"3363","2021-06-22 12:30:00",98.9272727272727,10.52,12.585
"3364","2021-06-22 12:45:00",99.3545454545455,10.5354545454545,12.694
"3365","2021-06-22 13:00:00",99.9909090909091,10.56,12.8667272727273
"3366","2021-06-22 13:15:00",100.2,10.56,12.9714545454545
"3367","2021-06-22 13:30:00",100.281818181818,10.5527272727273,13.0191818181818
"3368","2021-06-22 13:45:00",100.4,10.56,13.0581818181818
"3369","2021-06-22 14:00:00",100.7,10.57,13.1676363636364
"3370","2021-06-22 14:15:00",101,10.5781818181818,13.2612363636364
"3371","2021-06-22 14:30:00",101.363636363636,10.5790909090909,13.3548363636364
"3372","2021-06-22 14:45:00",101.6,10.59,13.4484363636364
"3373","2021-06-22 15:00:00",101.8,10.59,13.5420363636364
"3374","2021-06-22 15:15:00",101.936363636364,10.5845454545455,13.6356363636364
"3375","2021-06-22 15:30:00",102.254545454545,10.5809090909091,13.783
"3376","2021-06-22 15:45:00",102.4,10.5772727272727,13.8864090909091
"3377","2021-06-22 16:00:00",102.6,10.5709090909091,13.9898181818182
"3378","2021-06-22 16:15:00",102.645454545455,10.56,14.0625454545455
"3379","2021-06-22 16:30:00",102.3,10.5209090909091,14.0708181818182
"3380","2021-06-22 16:45:00",101.9,10.49,14.0169090909091
"3381","2021-06-22 17:00:00",101.536363636364,10.47,13.9547272727273
"3382","2021-06-22 17:15:00",101.409090909091,10.4709090909091,13.8935454545455
"3383","2021-06-22 17:30:00",101.7,10.4936363636364,13.931
"3384","2021-06-22 17:45:00",101.809090909091,10.4972727272727,13.9569090909091
"3385","2021-06-22 18:00:00",101.7,10.49,13.9360909090909
"3386","2021-06-22 18:15:00",101.5,10.47,13.944
"3387","2021-06-22 18:30:00",101.327272727273,10.45,13.9512727272727
"3388","2021-06-22 18:45:00",101.4,10.44,14.0200909090909
"3389","2021-06-22 19:00:00",101.4,10.4272727272727,14.0879090909091
"3390","2021-06-22 19:15:00",101.372727272727,10.41,14.124
"3391","2021-06-22 19:30:00",101.2,10.39,14.1441818181818
"3392","2021-06-22 19:45:00",101,10.37,14.1724545454545
"3393","2021-06-22 20:00:00",101,10.3581818181818,14.2154545454545
"3394","2021-06-22 20:15:00",100.9,10.33,14.268
"3395","2021-06-22 20:30:00",100.8,10.31,14.2985454545455
"3396","2021-06-22 20:45:00",100.563636363636,10.29,14.3039090909091
"3397","2021-06-22 21:00:00",100.3,10.2690909090909,14.2952727272727
"3398","2021-06-22 21:15:00",100,10.24,14.2719090909091
"3399","2021-06-22 21:30:00",99.7,10.2172727272727,14.2275454545455
"3400","2021-06-22 21:45:00",99.4545454545455,10.2036363636364,14.1733636363636
"3401","2021-06-22 22:00:00",99.1,10.1881818181818,14.104
"3402","2021-06-22 22:15:00",98.7545454545455,10.1654545454545,14.0332727272727
"3403","2021-06-22 22:30:00",98.4272727272727,10.1490909090909,13.9727272727273
"3404","2021-06-22 22:45:00",98.1454545454545,10.13,13.919
"3405","2021-06-22 23:00:00",97.9,10.1118181818182,13.8733636363636
"3406","2021-06-22 23:15:00",97.6090909090909,10.0918181818182,13.8297272727273
"3407","2021-06-22 23:30:00",97.4090909090909,10.0818181818182,13.778
"3408","2021-06-22 23:45:00",97.1,10.0627272727273,13.7206363636364
"3409","2021-06-23 00:00:00",96.9,10.05,13.6774545454545
"3410","2021-06-23 00:15:00",96.6272727272727,10.0354545454545,13.6309090909091
"3411","2021-06-23 00:30:00",96.3454545454545,10.0154545454545,13.5881818181818
"3412","2021-06-23 00:45:00",96.1909090909091,10.0081818181818,13.5444545454545
"3413","2021-06-23 01:00:00",95.9,9.99,13.501
"3414","2021-06-23 01:15:00",95.7909090909091,9.98727272727273,13.4524545454545
"3415","2021-06-23 01:30:00",95.5,9.97,13.4031818181818
"3416","2021-06-23 01:45:00",95.3,9.96,13.348
"3417","2021-06-23 02:00:00",95.1,9.95,13.299
"3418","2021-06-23 02:15:00",94.9,9.94,13.2469090909091
"3419","2021-06-23 02:30:00",94.7,9.93090909090909,13.1944545454545
"3420","2021-06-23 02:45:00",94.5272727272727,9.92272727272727,13.1457272727273
"3421","2021-06-23 03:00:00",94.4,9.92,13.1
"3422","2021-06-23 03:15:00",94.2454545454545,9.91090909090909,13.0586363636364
"3423","2021-06-23 03:30:00",94.1181818181818,9.91,13.0139090909091
"3424","2021-06-23 03:45:00",94,9.91,12.9677272727273
"3425","2021-06-23 04:00:00",93.8909090909091,9.90181818181818,12.9199090909091
"3426","2021-06-23 04:15:00",93.8,9.90363636363636,12.8704545454545
"3427","2021-06-23 04:30:00",93.7,9.90636363636364,12.8181818181818
"3428","2021-06-23 04:45:00",93.6,9.90909090909091,12.7682727272727
"3429","2021-06-23 05:00:00",93.5,9.91,12.7150909090909
"3430","2021-06-23 05:15:00",93.4090909090909,9.91181818181818,12.666
"3431","2021-06-23 05:30:00",93.4,9.92,12.621
"3432","2021-06-23 05:45:00",93.3363636363636,9.92363636363636,12.5765454545455
"3433","2021-06-23 06:00:00",93.3090909090909,9.93,12.536
"3434","2021-06-23 06:15:00",93.5,9.95363636363636,12.5058181818182
"3435","2021-06-23 06:30:00",93.5272727272727,9.97,12.4766363636364
"3436","2021-06-23 06:45:00",93.8,10,12.4559090909091
"3437","2021-06-23 07:00:00",93.9,10.0145454545455,12.4492727272727
"3438","2021-06-23 07:15:00",94.2,10.0445454545455,12.4475454545455
"3439","2021-06-23 07:30:00",94.4,10.0609090909091,12.4498181818182
"3440","2021-06-23 07:45:00",94.6,10.09,12.4561818181818
"3441","2021-06-23 08:00:00",94.9090909090909,10.1154545454545,12.4662727272727
"3442","2021-06-23 08:15:00",95.1545454545455,10.14,12.4818181818182
"3443","2021-06-23 08:30:00",95.3,10.15,12.4930909090909
"3444","2021-06-23 08:45:00",95.6,10.18,12.5191818181818
"3445","2021-06-23 09:00:00",95.8181818181818,10.1927272727273,12.5497272727273
"3446","2021-06-23 09:15:00",96.1272727272727,10.22,12.5806363636364
"3447","2021-06-23 09:30:00",96.4,10.24,12.6102727272727
"3448","2021-06-23 09:45:00",96.6454545454545,10.26,12.6552727272727
"3449","2021-06-23 10:00:00",96.9090909090909,10.28,12.6980909090909
"3450","2021-06-23 10:15:00",97.3,10.3,12.7733636363636
"3451","2021-06-23 10:30:00",97.5727272727273,10.3181818181818,12.816
"3452","2021-06-23 10:45:00",97.8909090909091,10.3381818181818,12.874
"3453","2021-06-23 11:00:00",98.2,10.35,12.9487272727273
"3454","2021-06-23 11:15:00",98.5,10.37,13.0176363636364
"3455","2021-06-23 11:30:00",98.8,10.3827272727273,13.0865454545455
"3456","2021-06-23 11:45:00",98.9636363636364,10.39,13.1388181818182
"3457","2021-06-23 12:00:00",99.4,10.41,13.2229545454546
"3458","2021-06-23 12:15:00",99.6181818181818,10.42,13.3070909090909
"3459","2021-06-23 12:30:00",99.9,10.43,13.385
"3460","2021-06-23 12:45:00",100.2,10.4409090909091,13.468
"3461","2021-06-23 13:00:00",100.5,10.45,13.5637727272727
"3462","2021-06-23 13:15:00",100.709090909091,10.4518181818182,13.6595454545455
"3463","2021-06-23 13:30:00",100.945454545455,10.4563636363636,13.7484545454545
"3464","2021-06-23 13:45:00",101.1,10.45,13.845
"3465","2021-06-23 14:00:00",101.409090909091,10.4545454545455,13.9619090909091
"3466","2021-06-23 14:15:00",101.7,10.46,14.0710909090909
"3467","2021-06-23 14:30:00",101.872727272727,10.45,14.1657272727273
"3468","2021-06-23 14:45:00",102.1,10.45,14.2815909090909
"3469","2021-06-23 15:00:00",102.272727272727,10.4418181818182,14.3974545454545
"3470","2021-06-23 15:15:00",102.3,10.43,14.478
"3471","2021-06-23 15:30:00",102.6,10.43,14.5959090909091
"3472","2021-06-23 15:45:00",102.718181818182,10.42,14.7071818181818
"3473","2021-06-23 16:00:00",102.7,10.4,14.7884545454545
"3474","2021-06-23 16:15:00",102.9,10.3972727272727,14.9034545454545
"3475","2021-06-23 16:30:00",103,10.3836363636364,14.9897272727273
"3476","2021-06-23 16:45:00",102.9,10.36,15.0650909090909
"3477","2021-06-23 17:00:00",102.918181818182,10.3436363636364,15.134
"3478","2021-06-23 17:15:00",102.818181818182,10.3227272727273,15.1770909090909
"3479","2021-06-23 17:30:00",102.818181818182,10.31,15.2549090909091
"3480","2021-06-23 17:45:00",102.663636363636,10.28,15.292
"3481","2021-06-23 18:00:00",102.490909090909,10.2572727272727,15.3242727272727
"3482","2021-06-23 18:15:00",102.363636363636,10.24,15.3560909090909
"3483","2021-06-23 18:30:00",102.1,10.21,15.3771818181818
"3484","2021-06-23 18:45:00",101.909090909091,10.1818181818182,15.4038181818182
"3485","2021-06-23 19:00:00",101.754545454545,10.1618181818182,15.421
"3486","2021-06-23 19:15:00",101.6,10.1454545454545,15.4293636363636
"3487","2021-06-23 19:30:00",101.345454545455,10.12,15.436
"3488","2021-06-23 19:45:00",101.1,10.0981818181818,15.4372727272727
"3489","2021-06-23 20:00:00",100.9,10.07,15.434
"3490","2021-06-23 20:15:00",100.772727272727,10.06,15.4378181818182
"3491","2021-06-23 20:30:00",100.6,10.04,15.446
"3492","2021-06-23 20:45:00",100.4,10.02,15.451
"3493","2021-06-23 21:00:00",100.172727272727,10,15.449
"3494","2021-06-23 21:15:00",99.7818181818182,9.96,15.4365454545455
"3495","2021-06-23 21:30:00",99.4,9.92181818181818,15.4287272727273
"3496","2021-06-23 21:45:00",99.1,9.9,15.4226363636364
"3497","2021-06-23 22:00:00",98.9,9.88,15.4127272727273
"3498","2021-06-23 22:15:00",98.6,9.85181818181818,15.3976363636364
"3499","2021-06-23 22:30:00",98.3,9.82636363636364,15.386
"3500","2021-06-23 22:45:00",98.1,9.81,15.377
"3501","2021-06-23 23:00:00",97.8,9.78,15.361
"3502","2021-06-23 23:15:00",97.4,9.75,15.3373636363636
"3503","2021-06-23 23:30:00",97.1,9.72,15.3107777777778
"3504","2021-06-23 23:45:00",96.7,9.69,15.286
"3505","2021-06-24 00:00:00",96.4,9.66,15.263
"3506","2021-06-24 00:15:00",96.1,9.64,15.2386363636364
"3507","2021-06-24 00:30:00",95.8272727272727,9.61363636363636,15.213
"3508","2021-06-24 00:45:00",95.5727272727273,9.59,15.1862727272727
"3509","2021-06-24 01:00:00",95.3,9.57,15.1529090909091
"3510","2021-06-24 01:15:00",95,9.55090909090909,15.118
"3511","2021-06-24 01:30:00",94.7090909090909,9.53,15.085
"3512","2021-06-24 01:45:00",94.4454545454546,9.51,15.0533636363636
"3513","2021-06-24 02:00:00",94.2,9.49,15.017
"3514","2021-06-24 02:15:00",94,9.48,14.982
"3515","2021-06-24 02:30:00",93.8,9.46,14.9511818181818
"3516","2021-06-24 02:45:00",93.5545454545454,9.44545454545455,14.92
"3517","2021-06-24 03:00:00",93.3818181818182,9.43,14.883
"3518","2021-06-24 03:15:00",93.2,9.42,14.8403636363636
"3519","2021-06-24 03:30:00",92.9818181818182,9.41,14.7917272727273
"3520","2021-06-24 03:45:00",92.8,9.4,14.742
"3521","2021-06-24 04:00:00",92.6,9.39636363636364,14.6812727272727
"3522","2021-06-24 04:15:00",92.4090909090909,9.39090909090909,14.6239090909091
"3523","2021-06-24 04:30:00",92.3,9.39,14.5702727272727
"3524","2021-06-24 04:45:00",92.2,9.39,14.5211818181818
"3525","2021-06-24 05:00:00",92.1818181818182,9.39909090909091,14.47
"3526","2021-06-24 05:15:00",92.1,9.40090909090909,14.419
"3527","2021-06-24 05:30:00",92.1,9.41090909090909,14.372
"3528","2021-06-24 05:45:00",92.0181818181818,9.41090909090909,14.3245454545455
"3529","2021-06-24 06:00:00",92,9.42,14.279
"3530","2021-06-24 06:15:00",92.3,9.45727272727273,14.249
"3531","2021-06-24 06:30:00",92.4,9.47,14.2190909090909
"3532","2021-06-24 06:45:00",92.6090909090909,9.5,14.1977272727273
"3533","2021-06-24 07:00:00",92.8,9.52,14.1731818181818
"3534","2021-06-24 07:15:00",92.9,9.54,14.1510909090909
"3535","2021-06-24 07:30:00",93.2,9.57,14.1428181818182
"3536","2021-06-24 07:45:00",93.5,9.6,14.1470909090909
"3537","2021-06-24 08:00:00",93.7818181818182,9.63,14.1446363636364
"3538","2021-06-24 08:15:00",93.9,9.64727272727273,14.138
"3539","2021-06-24 08:30:00",94,9.65636363636364,14.113
"3540","2021-06-24 08:45:00",94.5,9.7,14.1474545454545
"3541","2021-06-24 09:00:00",94.5,9.71,14.1213636363636
"3542","2021-06-24 09:15:00",94.5181818181818,9.72,14.0910909090909
"3543","2021-06-24 09:30:00",94.9,9.75818181818182,14.0951818181818
"3544","2021-06-24 09:45:00",95.2,9.78727272727273,14.102
"3545","2021-06-24 10:00:00",95.5636363636364,9.81,14.1449090909091
"3546","2021-06-24 10:15:00",96.0636363636364,9.84727272727273,14.2193636363636
"3547","2021-06-24 10:30:00",96.4,9.87,14.2905454545455
"3548","2021-06-24 10:45:00",96.7,9.88818181818182,14.3555454545455
"3549","2021-06-24 11:00:00",96.8272727272727,9.89545454545455,14.3621818181818
"3550","2021-06-24 11:15:00",97,9.91,14.3690909090909
"3551","2021-06-24 11:30:00",97.3,9.93636363636364,14.397
"3552","2021-06-24 11:45:00",97.5272727272727,9.94272727272727,14.4755454545455
"3553","2021-06-24 12:00:00",98.1,9.97,14.6018181818182
"3554","2021-06-24 12:15:00",98.4454545454546,9.99,14.6896363636364
"3555","2021-06-24 12:30:00",98.8,10.0090909090909,14.7885151515152
"3556","2021-06-24 12:45:00",99.1,10.0154545454545,14.8873939393939
"3557","2021-06-24 13:00:00",99.4,10.02,14.9862727272727
"3558","2021-06-24 13:15:00",99.8545454545455,10.0436363636364,15.0912727272727
"3559","2021-06-24 13:30:00",99.8636363636364,10.0354545454545,15.1902272727273
"3560","2021-06-24 13:45:00",100.354545454545,10.05,15.2891818181818
"3561","2021-06-24 14:00:00",100.7,10.06,15.3925454545455
"3562","2021-06-24 14:15:00",100.745454545455,10.0563636363636,15.4225
"3563","2021-06-24 14:30:00",100.554545454545,10.0372727272727,15.4524545454545
"3564","2021-06-24 14:45:00",100.672727272727,10.0381818181818,15.5027272727273
"3565","2021-06-24 15:00:00",101.154545454545,10.0509090909091,15.6392727272728
"3566","2021-06-24 15:15:00",101.427272727273,10.0572727272727,15.7758181818182
"3567","2021-06-24 15:30:00",101.7,10.06,15.8497272727273
"3568","2021-06-24 15:45:00",100.927272727273,10.0018181818182,15.7852727272727
"3569","2021-06-24 16:00:00",100.936363636364,9.99181818181818,15.8376363636364
"3570","2021-06-24 16:15:00",101.236363636364,10.01,15.9114545454545
"3571","2021-06-24 16:30:00",101.318181818182,10.01,15.9440909090909
"3572","2021-06-24 16:45:00",101.445454545455,10.0109090909091,15.9772727272727
"3573","2021-06-24 17:00:00",101.554545454545,10.0145454545455,16.0177272727273
"3574","2021-06-24 17:15:00",101.2,9.98636363636364,16.004
"3575","2021-06-24 17:30:00",101.6,9.99727272727273,16.1220909090909
"3576","2021-06-24 17:45:00",101.5,9.97,16.197
"3577","2021-06-24 18:00:00",101.554545454545,9.95636363636364,16.2954545454545
"3578","2021-06-24 18:15:00",101.554545454545,9.94818181818182,16.34
"3579","2021-06-24 18:30:00",101.6,9.94,16.4
"3580","2021-06-24 18:45:00",101.518181818182,9.92090909090909,16.4456363636364
"3581","2021-06-24 19:00:00",101.509090909091,9.91,16.497
"3582","2021-06-24 19:15:00",101.427272727273,9.89272727272727,16.5409090909091
"3583","2021-06-24 19:30:00",101.154545454545,9.86,16.564
"3584","2021-06-24 19:45:00",100.936363636364,9.83909090909091,16.5826363636364
"3585","2021-06-24 20:00:00",100.8,9.82,16.5961818181818
"3586","2021-06-24 20:15:00",100.4,9.78363636363636,16.578
"3587","2021-06-24 20:30:00",100,9.75181818181818,16.5416363636364
"3588","2021-06-24 20:45:00",99.6,9.72,16.498
"3589","2021-06-24 21:00:00",99.1909090909091,9.69,16.456
"3590","2021-06-24 21:15:00",98.8,9.66,16.429
"3591","2021-06-24 21:30:00",98.6,9.64,16.42
"3592","2021-06-24 21:45:00",98.4,9.62,16.4229090909091
"3593","2021-06-24 22:00:00",98.0636363636364,9.59,16.423
"3594","2021-06-24 22:15:00",97.7,9.56,16.411
"3595","2021-06-24 22:30:00",97.4,9.53090909090909,16.381
"3596","2021-06-24 22:45:00",97.1,9.51,16.3396363636364
"3597","2021-06-24 23:00:00",96.6363636363636,9.47454545454545,16.293
"3598","2021-06-24 23:15:00",96.3454545454545,9.45545454545455,16.246
"3599","2021-06-24 23:30:00",96,9.43,16.1966363636364
"3600","2021-06-24 23:45:00",95.7,9.41545454545455,16.148
"3601","2021-06-25 00:00:00",95.4,9.39,16.0931818181818
"3602","2021-06-25 00:15:00",95.2,9.38,16.0524545454545
"3603","2021-06-25 00:30:00",94.9,9.36,16.01
"3604","2021-06-25 00:45:00",94.7,9.34727272727273,15.968
"3605","2021-06-25 01:00:00",94.4,9.32818181818182,15.924
"3606","2021-06-25 01:15:00",94.1454545454545,9.31090909090909,15.8823636363636
"3607","2021-06-25 01:30:00",93.9,9.29272727272727,15.834
"3608","2021-06-25 01:45:00",93.7,9.28727272727273,15.7829090909091
"3609","2021-06-25 02:00:00",93.5090909090909,9.28,15.7284545454545
"3610","2021-06-25 02:15:00",93.3818181818182,9.27636363636364,15.672
"3611","2021-06-25 02:30:00",93.2,9.27,15.609
"3612","2021-06-25 02:45:00",93,9.27,15.541
"3613","2021-06-25 03:00:00",92.9,9.27,15.4681818181818
