"","datetimeAK","dateTime","agency_cd.x","site_no.x","discharge","X_00060_00000_cd","tz_cd.x","agency_cd.y","site_no.y","depth","X_00065_00000_cd","tz_cd.y"
"2768",2022-06-04 19:30:00,2022-06-05 03:30:00,"USGS","15484000",250.884893104913,"A","UTC","USGS","15484000",3.38328,"A","UTC"
"2769",2022-06-04 19:45:00,2022-06-05 03:45:00,"USGS","15484000",250.884893104913,"A","UTC","USGS","15484000",3.38328,"A","UTC"
"2770",2022-06-04 20:00:00,2022-06-05 04:00:00,"USGS","15484000",249.18589834348,"A","UTC","USGS","15484000",3.374136,"A","UTC"
"2771",2022-06-04 20:15:00,2022-06-05 04:15:00,"USGS","15484000",251.451224692057,"A","UTC","USGS","15484000",3.386328,"A","UTC"
"2772",2022-06-04 20:30:00,2022-06-05 04:30:00,"USGS","15484000",250.884893104913,"A","UTC","USGS","15484000",3.38328,"A","UTC"
"2773",2022-06-04 20:45:00,2022-06-05 04:45:00,"USGS","15484000",250.318561517769,"A","UTC","USGS","15484000",3.380232,"A","UTC"
"2774",2022-06-04 21:00:00,2022-06-05 05:00:00,"USGS","15484000",252.867053659918,"A","UTC","USGS","15484000",3.392424,"A","UTC"
"2775",2022-06-04 21:15:00,2022-06-05 05:15:00,"USGS","15484000",253.433385247062,"A","UTC","USGS","15484000",3.395472,"A","UTC"
"2776",2022-06-04 21:30:00,2022-06-05 05:30:00,"USGS","15484000",252.017556279202,"A","UTC","USGS","15484000",3.389376,"A","UTC"
"2777",2022-06-04 21:45:00,2022-06-05 05:45:00,"USGS","15484000",253.999716834206,"A","UTC","USGS","15484000",3.39852,"A","UTC"
"2778",2022-06-04 22:00:00,2022-06-05 06:00:00,"USGS","15484000",253.433385247062,"A","UTC","USGS","15484000",3.395472,"A","UTC"
"2779",2022-06-04 22:15:00,2022-06-05 06:15:00,"USGS","15484000",255.132380008495,"A","UTC","USGS","15484000",3.404616,"A","UTC"
"2780",2022-06-04 22:30:00,2022-06-05 06:30:00,"USGS","15484000",254.566048421351,"A","UTC","USGS","15484000",3.401568,"A","UTC"
"2781",2022-06-04 22:45:00,2022-06-05 06:45:00,"USGS","15484000",255.981877389211,"A","UTC","USGS","15484000",3.407664,"A","UTC"
"2782",2022-06-04 23:00:00,2022-06-05 07:00:00,"USGS","15484000",255.981877389211,"A","UTC","USGS","15484000",3.407664,"A","UTC"
"2783",2022-06-04 23:15:00,2022-06-05 07:15:00,"USGS","15484000",257.1145405635,"A","UTC","USGS","15484000",3.41376,"A","UTC"
"2784",2022-06-04 23:30:00,2022-06-05 07:30:00,"USGS","15484000",259.096701118505,"A","UTC","USGS","15484000",3.422904,"A","UTC"
"2785",2022-06-04 23:45:00,2022-06-05 07:45:00,"USGS","15484000",259.096701118505,"A","UTC","USGS","15484000",3.422904,"A","UTC"
"2786",2022-06-05 00:00:00,2022-06-05 08:00:00,"USGS","15484000",259.663032705649,"A","UTC","USGS","15484000",3.425952,"A","UTC"
"2787",2022-06-05 00:15:00,2022-06-05 08:15:00,"USGS","15484000",259.663032705649,"A","UTC","USGS","15484000",3.425952,"A","UTC"
"2788",2022-06-05 00:30:00,2022-06-05 08:30:00,"USGS","15484000",260.795695879938,"A","UTC","USGS","15484000",3.432048,"A","UTC"
"2789",2022-06-05 00:45:00,2022-06-05 08:45:00,"USGS","15484000",262.211524847798,"A","UTC","USGS","15484000",3.438144,"A","UTC"
"2790",2022-06-05 01:00:00,2022-06-05 09:00:00,"USGS","15484000",262.777856434943,"A","UTC","USGS","15484000",3.441192,"A","UTC"
"2791",2022-06-05 01:15:00,2022-06-05 09:15:00,"USGS","15484000",260.795695879938,"A","UTC","USGS","15484000",3.432048,"A","UTC"
"2792",2022-06-05 01:30:00,2022-06-05 09:30:00,"USGS","15484000",262.211524847798,"A","UTC","USGS","15484000",3.438144,"A","UTC"
"2793",2022-06-05 01:45:00,2022-06-05 09:45:00,"USGS","15484000",261.362027467082,"A","UTC","USGS","15484000",3.435096,"A","UTC"
"2794",2022-06-05 02:00:00,2022-06-05 10:00:00,"USGS","15484000",261.362027467082,"A","UTC","USGS","15484000",3.435096,"A","UTC"
"2795",2022-06-05 02:15:00,2022-06-05 10:15:00,"USGS","15484000",262.777856434943,"A","UTC","USGS","15484000",3.441192,"A","UTC"
"2796",2022-06-05 02:30:00,2022-06-05 10:30:00,"USGS","15484000",263.344188022087,"A","UTC","USGS","15484000",3.44424,"A","UTC"
"2797",2022-06-05 02:45:00,2022-06-05 10:45:00,"USGS","15484000",261.362027467082,"A","UTC","USGS","15484000",3.435096,"A","UTC"
"2798",2022-06-05 03:00:00,2022-06-05 11:00:00,"USGS","15484000",263.344188022087,"A","UTC","USGS","15484000",3.44424,"A","UTC"
"2799",2022-06-05 03:15:00,2022-06-05 11:15:00,"USGS","15484000",265.326348577092,"A","UTC","USGS","15484000",3.453384,"A","UTC"
"2800",2022-06-05 03:30:00,2022-06-05 11:30:00,"USGS","15484000",265.326348577092,"A","UTC","USGS","15484000",3.453384,"A","UTC"
"2801",2022-06-05 03:45:00,2022-06-05 11:45:00,"USGS","15484000",264.760016989948,"A","UTC","USGS","15484000",3.450336,"A","UTC"
"2802",2022-06-05 04:00:00,2022-06-05 12:00:00,"USGS","15484000",263.910519609231,"A","UTC","USGS","15484000",3.447288,"A","UTC"
"2803",2022-06-05 04:15:00,2022-06-05 12:15:00,"USGS","15484000",263.344188022087,"A","UTC","USGS","15484000",3.44424,"A","UTC"
"2804",2022-06-05 04:30:00,2022-06-05 12:30:00,"USGS","15484000",262.777856434943,"A","UTC","USGS","15484000",3.441192,"A","UTC"
"2805",2022-06-05 04:45:00,2022-06-05 12:45:00,"USGS","15484000",265.326348577092,"A","UTC","USGS","15484000",3.453384,"A","UTC"
"2806",2022-06-05 05:00:00,2022-06-05 13:00:00,"USGS","15484000",263.344188022087,"A","UTC","USGS","15484000",3.44424,"A","UTC"
"2807",2022-06-05 05:15:00,2022-06-05 13:15:00,"USGS","15484000",262.211524847798,"A","UTC","USGS","15484000",3.438144,"A","UTC"
"2808",2022-06-05 05:30:00,2022-06-05 13:30:00,"USGS","15484000",262.211524847798,"A","UTC","USGS","15484000",3.438144,"A","UTC"
"2809",2022-06-05 05:45:00,2022-06-05 13:45:00,"USGS","15484000",262.211524847798,"A","UTC","USGS","15484000",3.438144,"A","UTC"
"2810",2022-06-05 06:00:00,2022-06-05 14:00:00,"USGS","15484000",260.229364292793,"A","UTC","USGS","15484000",3.429,"A","UTC"
"2811",2022-06-05 06:15:00,2022-06-05 14:15:00,"USGS","15484000",260.795695879938,"A","UTC","USGS","15484000",3.432048,"A","UTC"
"2812",2022-06-05 06:30:00,2022-06-05 14:30:00,"USGS","15484000",261.362027467082,"A","UTC","USGS","15484000",3.435096,"A","UTC"
"2813",2022-06-05 06:45:00,2022-06-05 14:45:00,"USGS","15484000",260.795695879938,"A","UTC","USGS","15484000",3.432048,"A","UTC"
"2814",2022-06-05 07:00:00,2022-06-05 15:00:00,"USGS","15484000",259.096701118505,"A","UTC","USGS","15484000",3.422904,"A","UTC"
"2815",2022-06-05 07:15:00,2022-06-05 15:15:00,"USGS","15484000",259.096701118505,"A","UTC","USGS","15484000",3.422904,"A","UTC"
"2816",2022-06-05 07:30:00,2022-06-05 15:30:00,"USGS","15484000",257.680872150644,"A","UTC","USGS","15484000",3.416808,"A","UTC"
"2817",2022-06-05 07:45:00,2022-06-05 15:45:00,"USGS","15484000",256.548208976356,"A","UTC","USGS","15484000",3.410712,"A","UTC"
"2818",2022-06-05 08:00:00,2022-06-05 16:00:00,"USGS","15484000",254.566048421351,"A","UTC","USGS","15484000",3.401568,"A","UTC"
"2819",2022-06-05 08:15:00,2022-06-05 16:15:00,"USGS","15484000",255.981877389211,"A","UTC","USGS","15484000",3.407664,"A","UTC"
"2820",2022-06-05 08:30:00,2022-06-05 16:30:00,"USGS","15484000",254.566048421351,"A","UTC","USGS","15484000",3.401568,"A","UTC"
"2821",2022-06-05 08:45:00,2022-06-05 16:45:00,"USGS","15484000",253.999716834206,"A","UTC","USGS","15484000",3.39852,"A","UTC"
"2822",2022-06-05 09:00:00,2022-06-05 17:00:00,"USGS","15484000",251.451224692057,"A","UTC","USGS","15484000",3.386328,"A","UTC"
"2823",2022-06-05 09:15:00,2022-06-05 17:15:00,"USGS","15484000",253.433385247062,"A","UTC","USGS","15484000",3.395472,"A","UTC"
"2824",2022-06-05 09:30:00,2022-06-05 17:30:00,"USGS","15484000",249.18589834348,"A","UTC","USGS","15484000",3.374136,"A","UTC"
"2825",2022-06-05 09:45:00,2022-06-05 17:45:00,"USGS","15484000",250.318561517769,"A","UTC","USGS","15484000",3.380232,"A","UTC"
"2826",2022-06-05 10:00:00,2022-06-05 18:00:00,"USGS","15484000",249.18589834348,"A","UTC","USGS","15484000",3.374136,"A","UTC"
"2827",2022-06-05 10:15:00,2022-06-05 18:15:00,"USGS","15484000",247.770069375619,"A","UTC","USGS","15484000",3.36804,"A","UTC"
"2828",2022-06-05 10:30:00,2022-06-05 18:30:00,"USGS","15484000",247.770069375619,"A","UTC","USGS","15484000",3.36804,"A","UTC"
"2829",2022-06-05 10:45:00,2022-06-05 18:45:00,"USGS","15484000",246.637406201331,"A","UTC","USGS","15484000",3.361944,"A","UTC"
"2830",2022-06-05 11:00:00,2022-06-05 19:00:00,"USGS","15484000",245.504743027042,"A","UTC","USGS","15484000",3.355848,"A","UTC"
"2831",2022-06-05 11:15:00,2022-06-05 19:15:00,"USGS","15484000",246.071074614187,"A","UTC","USGS","15484000",3.358896,"A","UTC"
"2832",2022-06-05 11:30:00,2022-06-05 19:30:00,"USGS","15484000",244.655245646326,"A","UTC","USGS","15484000",3.3528,"A","UTC"
"2833",2022-06-05 11:45:00,2022-06-05 19:45:00,"USGS","15484000",244.655245646326,"A","UTC","USGS","15484000",3.3528,"A","UTC"
"2834",2022-06-05 12:00:00,2022-06-05 20:00:00,"USGS","15484000",242.956250884893,"A","UTC","USGS","15484000",3.343656,"A","UTC"
"2835",2022-06-05 12:15:00,2022-06-05 20:15:00,"USGS","15484000",242.956250884893,"A","UTC","USGS","15484000",3.343656,"A","UTC"
"2836",2022-06-05 12:30:00,2022-06-05 20:30:00,"USGS","15484000",242.389919297749,"A","UTC","USGS","15484000",3.340608,"A","UTC"
"2837",2022-06-05 12:45:00,2022-06-05 20:45:00,"USGS","15484000",242.389919297749,"A","UTC","USGS","15484000",3.340608,"A","UTC"
"2838",2022-06-05 13:00:00,2022-06-05 21:00:00,"USGS","15484000",242.956250884893,"A","UTC","USGS","15484000",3.343656,"A","UTC"
"2839",2022-06-05 13:15:00,2022-06-05 21:15:00,"USGS","15484000",241.25725612346,"A","UTC","USGS","15484000",3.334512,"A","UTC"
"2840",2022-06-05 13:30:00,2022-06-05 21:30:00,"USGS","15484000",239.8414271556,"A","UTC","USGS","15484000",3.328416,"A","UTC"
"2841",2022-06-05 13:45:00,2022-06-05 21:45:00,"USGS","15484000",241.823587710605,"A","UTC","USGS","15484000",3.33756,"A","UTC"
"2842",2022-06-05 14:00:00,2022-06-05 22:00:00,"USGS","15484000",239.275095568455,"A","UTC","USGS","15484000",3.325368,"A","UTC"
"2843",2022-06-05 14:15:00,2022-06-05 22:15:00,"USGS","15484000",239.8414271556,"A","UTC","USGS","15484000",3.328416,"A","UTC"
"2844",2022-06-05 14:30:00,2022-06-05 22:30:00,"USGS","15484000",239.8414271556,"A","UTC","USGS","15484000",3.328416,"A","UTC"
"2845",2022-06-05 14:45:00,2022-06-05 22:45:00,"USGS","15484000",239.8414271556,"A","UTC","USGS","15484000",3.328416,"A","UTC"
"2846",2022-06-05 15:00:00,2022-06-05 23:00:00,"USGS","15484000",239.8414271556,"A","UTC","USGS","15484000",3.328416,"A","UTC"
"2847",2022-06-05 15:15:00,2022-06-05 23:15:00,"USGS","15484000",238.708763981311,"A","UTC","USGS","15484000",3.32232,"A","UTC"
"2848",2022-06-05 15:30:00,2022-06-05 23:30:00,"USGS","15484000",239.8414271556,"A","UTC","USGS","15484000",3.328416,"A","UTC"
"2849",2022-06-05 15:45:00,2022-06-05 23:45:00,"USGS","15484000",239.275095568455,"A","UTC","USGS","15484000",3.325368,"A","UTC"
"2850",2022-06-05 16:00:00,2022-06-06 00:00:00,"USGS","15484000",240.407758742744,"A","UTC","USGS","15484000",3.331464,"A","UTC"
"2851",2022-06-05 16:15:00,2022-06-06 00:15:00,"USGS","15484000",240.407758742744,"A","UTC","USGS","15484000",3.331464,"A","UTC"
"2852",2022-06-05 16:30:00,2022-06-06 00:30:00,"USGS","15484000",241.25725612346,"A","UTC","USGS","15484000",3.334512,"A","UTC"
"2853",2022-06-05 16:45:00,2022-06-06 00:45:00,"USGS","15484000",240.407758742744,"A","UTC","USGS","15484000",3.331464,"A","UTC"
"2854",2022-06-05 17:00:00,2022-06-06 01:00:00,"USGS","15484000",239.8414271556,"A","UTC","USGS","15484000",3.328416,"A","UTC"
"2855",2022-06-05 17:15:00,2022-06-06 01:15:00,"USGS","15484000",239.8414271556,"A","UTC","USGS","15484000",3.328416,"A","UTC"
"2856",2022-06-05 17:30:00,2022-06-06 01:30:00,"USGS","15484000",241.25725612346,"A","UTC","USGS","15484000",3.334512,"A","UTC"
"2857",2022-06-05 17:45:00,2022-06-06 01:45:00,"USGS","15484000",241.25725612346,"A","UTC","USGS","15484000",3.334512,"A","UTC"
"2858",2022-06-05 18:00:00,2022-06-06 02:00:00,"USGS","15484000",241.823587710605,"A","UTC","USGS","15484000",3.33756,"A","UTC"
"2859",2022-06-05 18:15:00,2022-06-06 02:15:00,"USGS","15484000",241.25725612346,"A","UTC","USGS","15484000",3.334512,"A","UTC"
"2860",2022-06-05 18:30:00,2022-06-06 02:30:00,"USGS","15484000",242.389919297749,"A","UTC","USGS","15484000",3.340608,"A","UTC"
"2861",2022-06-05 18:45:00,2022-06-06 02:45:00,"USGS","15484000",242.389919297749,"A","UTC","USGS","15484000",3.340608,"A","UTC"
"2862",2022-06-05 19:00:00,2022-06-06 03:00:00,"USGS","15484000",242.956250884893,"A","UTC","USGS","15484000",3.343656,"A","UTC"
"2863",2022-06-05 19:15:00,2022-06-06 03:15:00,"USGS","15484000",244.088914059182,"A","UTC","USGS","15484000",3.349752,"A","UTC"
"2864",2022-06-05 19:30:00,2022-06-06 03:30:00,"USGS","15484000",246.071074614187,"A","UTC","USGS","15484000",3.358896,"A","UTC"
"2865",2022-06-05 19:45:00,2022-06-06 03:45:00,"USGS","15484000",244.655245646326,"A","UTC","USGS","15484000",3.3528,"A","UTC"
"2866",2022-06-05 20:00:00,2022-06-06 04:00:00,"USGS","15484000",246.637406201331,"A","UTC","USGS","15484000",3.361944,"A","UTC"
"2867",2022-06-05 20:15:00,2022-06-06 04:15:00,"USGS","15484000",247.203737788475,"A","UTC","USGS","15484000",3.364992,"A","UTC"
"2868",2022-06-05 20:30:00,2022-06-06 04:30:00,"USGS","15484000",246.071074614187,"A","UTC","USGS","15484000",3.358896,"A","UTC"
"2869",2022-06-05 20:45:00,2022-06-06 04:45:00,"USGS","15484000",246.071074614187,"A","UTC","USGS","15484000",3.358896,"A","UTC"
"2870",2022-06-05 21:00:00,2022-06-06 05:00:00,"USGS","15484000",246.071074614187,"A","UTC","USGS","15484000",3.358896,"A","UTC"
"2871",2022-06-05 21:15:00,2022-06-06 05:15:00,"USGS","15484000",249.752229930624,"A","UTC","USGS","15484000",3.377184,"A","UTC"
"2872",2022-06-05 21:30:00,2022-06-06 05:30:00,"USGS","15484000",248.336400962764,"A","UTC","USGS","15484000",3.371088,"A","UTC"
"2873",2022-06-05 21:45:00,2022-06-06 05:45:00,"USGS","15484000",249.18589834348,"A","UTC","USGS","15484000",3.374136,"A","UTC"
"2874",2022-06-05 22:00:00,2022-06-06 06:00:00,"USGS","15484000",249.18589834348,"A","UTC","USGS","15484000",3.374136,"A","UTC"
"2875",2022-06-05 22:15:00,2022-06-06 06:15:00,"USGS","15484000",250.884893104913,"A","UTC","USGS","15484000",3.38328,"A","UTC"
"2876",2022-06-05 22:30:00,2022-06-06 06:30:00,"USGS","15484000",251.451224692057,"A","UTC","USGS","15484000",3.386328,"A","UTC"
"2877",2022-06-05 22:45:00,2022-06-06 06:45:00,"USGS","15484000",251.451224692057,"A","UTC","USGS","15484000",3.386328,"A","UTC"
"2878",2022-06-05 23:00:00,2022-06-06 07:00:00,"USGS","15484000",250.884893104913,"A","UTC","USGS","15484000",3.38328,"A","UTC"
"2879",2022-06-05 23:15:00,2022-06-06 07:15:00,"USGS","15484000",252.017556279202,"A","UTC","USGS","15484000",3.389376,"A","UTC"
"2880",2022-06-05 23:30:00,2022-06-06 07:30:00,"USGS","15484000",252.017556279202,"A","UTC","USGS","15484000",3.389376,"A","UTC"
"2881",2022-06-05 23:45:00,2022-06-06 07:45:00,"USGS","15484000",251.451224692057,"A","UTC","USGS","15484000",3.386328,"A","UTC"
"2882",2022-06-06 00:00:00,2022-06-06 08:00:00,"USGS","15484000",253.999716834206,"A","UTC","USGS","15484000",3.39852,"A","UTC"
"2883",2022-06-06 00:15:00,2022-06-06 08:15:00,"USGS","15484000",252.867053659918,"A","UTC","USGS","15484000",3.392424,"A","UTC"
"2884",2022-06-06 00:30:00,2022-06-06 08:30:00,"USGS","15484000",254.566048421351,"A","UTC","USGS","15484000",3.401568,"A","UTC"
"2885",2022-06-06 00:45:00,2022-06-06 08:45:00,"USGS","15484000",252.867053659918,"A","UTC","USGS","15484000",3.392424,"A","UTC"
"2886",2022-06-06 01:00:00,2022-06-06 09:00:00,"USGS","15484000",252.867053659918,"A","UTC","USGS","15484000",3.392424,"A","UTC"
"2887",2022-06-06 01:15:00,2022-06-06 09:15:00,"USGS","15484000",254.566048421351,"A","UTC","USGS","15484000",3.401568,"A","UTC"
"2888",2022-06-06 01:30:00,2022-06-06 09:30:00,"USGS","15484000",253.433385247062,"A","UTC","USGS","15484000",3.395472,"A","UTC"
"2889",2022-06-06 01:45:00,2022-06-06 09:45:00,"USGS","15484000",252.017556279202,"A","UTC","USGS","15484000",3.389376,"A","UTC"
"2890",2022-06-06 02:00:00,2022-06-06 10:00:00,"USGS","15484000",253.433385247062,"A","UTC","USGS","15484000",3.395472,"A","UTC"
"2891",2022-06-06 02:15:00,2022-06-06 10:15:00,"USGS","15484000",251.451224692057,"A","UTC","USGS","15484000",3.386328,"A","UTC"
"2892",2022-06-06 02:30:00,2022-06-06 10:30:00,"USGS","15484000",251.451224692057,"A","UTC","USGS","15484000",3.386328,"A","UTC"
"2893",2022-06-06 02:45:00,2022-06-06 10:45:00,"USGS","15484000",251.451224692057,"A","UTC","USGS","15484000",3.386328,"A","UTC"
"2894",2022-06-06 03:00:00,2022-06-06 11:00:00,"USGS","15484000",252.017556279202,"A","UTC","USGS","15484000",3.389376,"A","UTC"
"2895",2022-06-06 03:15:00,2022-06-06 11:15:00,"USGS","15484000",251.451224692057,"A","UTC","USGS","15484000",3.386328,"A","UTC"
"2896",2022-06-06 03:30:00,2022-06-06 11:30:00,"USGS","15484000",250.884893104913,"A","UTC","USGS","15484000",3.38328,"A","UTC"
"2897",2022-06-06 03:45:00,2022-06-06 11:45:00,"USGS","15484000",249.18589834348,"A","UTC","USGS","15484000",3.374136,"A","UTC"
"2898",2022-06-06 04:00:00,2022-06-06 12:00:00,"USGS","15484000",248.336400962764,"A","UTC","USGS","15484000",3.371088,"A","UTC"
"2899",2022-06-06 04:15:00,2022-06-06 12:15:00,"USGS","15484000",249.18589834348,"A","UTC","USGS","15484000",3.374136,"A","UTC"
"2900",2022-06-06 04:30:00,2022-06-06 12:30:00,"USGS","15484000",248.336400962764,"A","UTC","USGS","15484000",3.371088,"A","UTC"
"2901",2022-06-06 04:45:00,2022-06-06 12:45:00,"USGS","15484000",246.071074614187,"A","UTC","USGS","15484000",3.358896,"A","UTC"
"2902",2022-06-06 05:00:00,2022-06-06 13:00:00,"USGS","15484000",246.071074614187,"A","UTC","USGS","15484000",3.358896,"A","UTC"
"2903",2022-06-06 05:15:00,2022-06-06 13:15:00,"USGS","15484000",243.522582472037,"A","UTC","USGS","15484000",3.346704,"A","UTC"
"2904",2022-06-06 05:30:00,2022-06-06 13:30:00,"USGS","15484000",243.522582472037,"A","UTC","USGS","15484000",3.346704,"A","UTC"
"2905",2022-06-06 05:45:00,2022-06-06 13:45:00,"USGS","15484000",242.956250884893,"A","UTC","USGS","15484000",3.343656,"A","UTC"
"2906",2022-06-06 06:00:00,2022-06-06 14:00:00,"USGS","15484000",241.25725612346,"A","UTC","USGS","15484000",3.334512,"A","UTC"
"2907",2022-06-06 06:15:00,2022-06-06 14:15:00,"USGS","15484000",240.407758742744,"A","UTC","USGS","15484000",3.331464,"A","UTC"
"2908",2022-06-06 06:30:00,2022-06-06 14:30:00,"USGS","15484000",239.275095568455,"A","UTC","USGS","15484000",3.325368,"A","UTC"
"2909",2022-06-06 06:45:00,2022-06-06 14:45:00,"USGS","15484000",238.708763981311,"A","UTC","USGS","15484000",3.32232,"A","UTC"
"2910",2022-06-06 07:00:00,2022-06-06 15:00:00,"USGS","15484000",238.142432394167,"A","UTC","USGS","15484000",3.319272,"A","UTC"
"2911",2022-06-06 07:15:00,2022-06-06 15:15:00,"USGS","15484000",238.142432394167,"A","UTC","USGS","15484000",3.319272,"A","UTC"
"2912",2022-06-06 07:30:00,2022-06-06 15:30:00,"USGS","15484000",235.593940252018,"A","UTC","USGS","15484000",3.30708,"A","UTC"
"2913",2022-06-06 07:45:00,2022-06-06 15:45:00,"USGS","15484000",235.593940252018,"A","UTC","USGS","15484000",3.30708,"A","UTC"
"2914",2022-06-06 08:00:00,2022-06-06 16:00:00,"USGS","15484000",233.894945490585,"A","UTC","USGS","15484000",3.297936,"A","UTC"
"2915",2022-06-06 08:15:00,2022-06-06 16:15:00,"USGS","15484000",233.894945490585,"A","UTC","USGS","15484000",3.297936,"A","UTC"
"2916",2022-06-06 08:30:00,2022-06-06 16:30:00,"USGS","15484000",232.762282316296,"A","UTC","USGS","15484000",3.29184,"A","UTC"
"2917",2022-06-06 08:45:00,2022-06-06 16:45:00,"USGS","15484000",231.629619142008,"A","UTC","USGS","15484000",3.285744,"A","UTC"
"2918",2022-06-06 09:00:00,2022-06-06 17:00:00,"USGS","15484000",230.213790174147,"A","UTC","USGS","15484000",3.279648,"A","UTC"
"2919",2022-06-06 09:15:00,2022-06-06 17:15:00,"USGS","15484000",229.647458587003,"A","UTC","USGS","15484000",3.2766,"A","UTC"
"2920",2022-06-06 09:30:00,2022-06-06 17:30:00,"USGS","15484000",229.647458587003,"A","UTC","USGS","15484000",3.2766,"A","UTC"
"2921",2022-06-06 09:45:00,2022-06-06 17:45:00,"USGS","15484000",224.833640096276,"A","UTC","USGS","15484000",3.252216,"A","UTC"
"2922",2022-06-06 10:00:00,2022-06-06 18:00:00,"USGS","15484000",226.815800651281,"A","UTC","USGS","15484000",3.26136,"A","UTC"
"2923",2022-06-06 10:15:00,2022-06-06 18:15:00,"USGS","15484000",224.833640096276,"A","UTC","USGS","15484000",3.252216,"A","UTC"
"2924",2022-06-06 10:30:00,2022-06-06 18:30:00,"USGS","15484000",223.700976921988,"A","UTC","USGS","15484000",3.24612,"A","UTC"
"2925",2022-06-06 10:45:00,2022-06-06 18:45:00,"USGS","15484000",223.134645334844,"A","UTC","USGS","15484000",3.243072,"A","UTC"
"2926",2022-06-06 11:00:00,2022-06-06 19:00:00,"USGS","15484000",223.700976921988,"A","UTC","USGS","15484000",3.24612,"A","UTC"
"2927",2022-06-06 11:15:00,2022-06-06 19:15:00,"USGS","15484000",222.001982160555,"A","UTC","USGS","15484000",3.236976,"A","UTC"
"2928",2022-06-06 11:30:00,2022-06-06 19:30:00,"USGS","15484000",220.869318986266,"A","UTC","USGS","15484000",3.23088,"A","UTC"
"2929",2022-06-06 11:45:00,2022-06-06 19:45:00,"USGS","15484000",221.435650573411,"A","UTC","USGS","15484000",3.233928,"A","UTC"
"2930",2022-06-06 12:00:00,2022-06-06 20:00:00,"USGS","15484000",220.302987399122,"A","UTC","USGS","15484000",3.227832,"A","UTC"
"2931",2022-06-06 12:15:00,2022-06-06 20:15:00,"USGS","15484000",219.736655811978,"A","UTC","USGS","15484000",3.224784,"A","UTC"
"2932",2022-06-06 12:30:00,2022-06-06 20:30:00,"USGS","15484000",218.037661050545,"A","UTC","USGS","15484000",3.21564,"A","UTC"
"2933",2022-06-06 12:45:00,2022-06-06 20:45:00,"USGS","15484000",218.037661050545,"A","UTC","USGS","15484000",3.21564,"A","UTC"
"2934",2022-06-06 13:00:00,2022-06-06 21:00:00,"USGS","15484000",216.904997876257,"A","UTC","USGS","15484000",3.209544,"A","UTC"
"2935",2022-06-06 13:15:00,2022-06-06 21:15:00,"USGS","15484000",215.489168908396,"A","UTC","USGS","15484000",3.203448,"A","UTC"
"2936",2022-06-06 13:30:00,2022-06-06 21:30:00,"USGS","15484000",213.790174146963,"A","UTC","USGS","15484000",3.194304,"A","UTC"
"2937",2022-06-06 13:45:00,2022-06-06 21:45:00,"USGS","15484000",213.790174146963,"A","UTC","USGS","15484000",3.194304,"A","UTC"
"2938",2022-06-06 14:00:00,2022-06-06 22:00:00,"USGS","15484000",214.356505734107,"A","UTC","USGS","15484000",3.197352,"A","UTC"
"2939",2022-06-06 14:15:00,2022-06-06 22:15:00,"USGS","15484000",213.790174146963,"A","UTC","USGS","15484000",3.194304,"A","UTC"
"2940",2022-06-06 14:30:00,2022-06-06 22:30:00,"USGS","15484000",212.657510972675,"A","UTC","USGS","15484000",3.188208,"A","UTC"
"2941",2022-06-06 14:45:00,2022-06-06 22:45:00,"USGS","15484000",212.09117938553,"A","UTC","USGS","15484000",3.18516,"A","UTC"
"2942",2022-06-06 15:00:00,2022-06-06 23:00:00,"USGS","15484000",211.524847798386,"A","UTC","USGS","15484000",3.182112,"A","UTC"
"2943",2022-06-06 15:15:00,2022-06-06 23:15:00,"USGS","15484000",209.825853036953,"A","UTC","USGS","15484000",3.172968,"A","UTC"
"2944",2022-06-06 15:30:00,2022-06-06 23:30:00,"USGS","15484000",210.392184624097,"A","UTC","USGS","15484000",3.176016,"A","UTC"
"2945",2022-06-06 15:45:00,2022-06-06 23:45:00,"USGS","15484000",209.825853036953,"A","UTC","USGS","15484000",3.172968,"A","UTC"
"2946",2022-06-06 16:00:00,2022-06-07 00:00:00,"USGS","15484000",209.825853036953,"A","UTC","USGS","15484000",3.172968,"A","UTC"
"2947",2022-06-06 16:15:00,2022-06-07 00:15:00,"USGS","15484000",209.825853036953,"A","UTC","USGS","15484000",3.172968,"A","UTC"
"2948",2022-06-06 16:30:00,2022-06-07 00:30:00,"USGS","15484000",208.693189862665,"A","UTC","USGS","15484000",3.166872,"A","UTC"
"2949",2022-06-06 16:45:00,2022-06-07 00:45:00,"USGS","15484000",208.12685827552,"A","UTC","USGS","15484000",3.163824,"A","UTC"
"2950",2022-06-06 17:00:00,2022-06-07 01:00:00,"USGS","15484000",207.560526688376,"A","UTC","USGS","15484000",3.160776,"A","UTC"
"2951",2022-06-06 17:15:00,2022-06-07 01:15:00,"USGS","15484000",207.560526688376,"A","UTC","USGS","15484000",3.160776,"A","UTC"
"2952",2022-06-06 17:30:00,2022-06-07 01:30:00,"USGS","15484000",206.994195101232,"A","UTC","USGS","15484000",3.157728,"A","UTC"
"2953",2022-06-06 17:45:00,2022-06-07 01:45:00,"USGS","15484000",205.861531926943,"A","UTC","USGS","15484000",3.151632,"A","UTC"
"2954",2022-06-06 18:00:00,2022-06-07 02:00:00,"USGS","15484000",206.427863514088,"A","UTC","USGS","15484000",3.15468,"A","UTC"
"2955",2022-06-06 18:15:00,2022-06-07 02:15:00,"USGS","15484000",204.728868752655,"A","UTC","USGS","15484000",3.145536,"A","UTC"
